#Rcpt To,From,To,CC,BCC,Subject,Year,Month,Day
dbank@element.local,E2122@zantaz.com,kL.8-4EnFd2__Ai@123.zantaz.com,winsome@alles-gute-zum-geburtstag.com,E2218@zantaz.com,TC943,2003,8,26
dbank@element.local,M_m84yC-nE.6F-3@abc.zantaz.com,E1515@zantaz.com,wintermute@freeside.org,c-9Y6H_jt7M.4G@abc.zantaz.com,TC944,2004,9,27
dbank@element.local,Nz4._Mb8A5-i_Rq@XyZ.zantaz.com,8f_R.2Xqs-7M_Pr@abc.zantaz.com,wizardoo@cern.ch,Yz5_d-J74a.CD3f@XyZ.zantaz.com,TC945,2005,10,28
dbank@element.local,z-3L_Px76.Hj_s8@QA.zantaz.com,N_r93xS-.E8b5_o@XyZ.zantaz.com,wjcobkfhlkql@fastemailer.com,eF_86-mJ.K2tk_E@QA.zantaz.com,TC946,2006,11,29
dbank@element.local,Fj5.-Ck7Wg3_4-m@123.zantaz.com,6Hr.-b4XG_w32iZ@QA.zantaz.com,wjdbelknikhf@pediatrician.com,Y-p9.s4XL_g6.7H@123.zantaz.com,TC947,2007,12,30
dbank@element.local,E2123@zantaz.com,j-4AHi.8_3fK5E@123.zantaz.com,wjraobaxra@hotmail.com,E2219@zantaz.com,TC948,2008,1,1
dbank@element.local,Nf6_k-B75a.A_3P@abc.zantaz.com,E1516@zantaz.com,wjzvq@accessus.net,f-6P8D.dBq9_5E@abc.zantaz.com,TC949,2009,2,2
dbank@element.local,3Nw-_s4LF.y6.2Z@XyZ.zantaz.com,wH.84pW-k_2PD6m@abc.zantaz.com,w.wallaby@normal.berzerq.org,2Kr_.e5D6-Ad_x8@XyZ.zantaz.com,TC950,1990,3,3
dbank@element.local,zC-72.xTBm6_9-s@QA.zantaz.com,9Sa_r-R7N2.kdK6@XyZ.zantaz.com,w.wallaby@testdomain1.digitalsafe.net,Gx7_.9Wkd-8H4F@QA.zantaz.com,TC951,1991,4,4
dbank@element.local,5x.S-Gj49e_CqT8@123.zantaz.com,aQ-7N6i.4c_JK2j@QA.zantaz.com,yonderboy.lupus@freeside.org,q_7B.Cm9p8D-4_k@123.zantaz.com,TC952,1992,5,5
dbank@element.local,E2124@zantaz.com,Qe5._9Af6Cn-t-S@123.zantaz.com,yonderboy.lupus@testdomain1.digitalsafe.net,E2220@zantaz.com,TC953,1993,6,6
dbank@element.local,C_j7w2-H9.Qn_Yr@abc.zantaz.com,E1517@zantaz.com,zabellg@MorganStanley.com,Hg9_.Xo6Na3-z2@abc.zantaz.com,TC954,1994,7,7
dbank@element.local,k-2XY5r_.xD9qB7@XyZ.zantaz.com,9g_W.5NwcA-68.m@abc.zantaz.com,zabellg@ms.com,T_e27S-y.xH8kE6@XyZ.zantaz.com,TC955,1995,8,8
dbank@element.local,4Ct-P.3r8m_Xs-G@QA.zantaz.com,fD-48cG_S9.n5eQ@XyZ.zantaz.com,zantaz@testdomain1.digitalsafe.net,3f_RW.2w8Yk-m-G@QA.zantaz.com,TC956,1996,9,9
dbank@element.local,a.5Y_Mb4g2B-.Qm@123.zantaz.com,2m.DJ-5i_8rX4N@QA.zantaz.com,zjavier_1@normal.berzerq.org,4n-J.Xt8Tg9_7.b@123.zantaz.com,TC957,1997,10,10
dbank@element.local,E2125@zantaz.com,3f-MX_9i.6qG5oC@123.zantaz.com,zjavier_1@testdomain1.digitalsafe.net,E2221@zantaz.com,TC958,1998,11,11
dbank@element.local,6n_PM3e.7q-TG2d@abc.zantaz.com,E1518@zantaz.com,zjavier_1@yahoo.com,jA.3-9Ha6p_ZF5n@abc.zantaz.com,TC959,1999,12,12
dbank@element.local,Mb5_.3WkF-r82wR@XyZ.zantaz.com,J.s7q2_S6Po-y3@abc.zantaz.com,wally.w@normal.berzerq.org,4Yj-b5_H.N2p8nC@XyZ.zantaz.com,TC960,2000,1,13
dbank@element.local,9En_o7-FL.b8qM4@QA.zantaz.com,t.2SNw-9n_6BL8b@XyZ.zantaz.com,wally.w@testdomain1.digitalsafe.net,J_p5mM9-3s.RE-7@QA.zantaz.com,TC961,2001,2,14
dbank@element.local,8k-S_5Rt7Nf.Mi@123.zantaz.com,zA.2_f4Ns7E-6_j@QA.zantaz.com,wente@wines.berzerq.org,T_t3-k6ZW2.x9oP@123.zantaz.com,TC962,2002,3,15
dbank@element.local,E2126@zantaz.com,7Sp-r_J25Lm.R-6@123.zantaz.com,wiandci@comcast.net,E2222@zantaz.com,TC963,2003,4,16
dbank@element.local,9y.R-8Dk5Bf_.7C@abc.zantaz.com,E1519@zantaz.com,wibbler@normal.berzerq.org,o.9C_En3Rs6-_2D@abc.zantaz.com,TC964,2004,5,17
dbank@element.local,5o-Fr_K2.6yZ7dG@XyZ.zantaz.com,M_s4-g8Hf7W.6-c@abc.zantaz.com,widow@hamcachets.com,aK_8-r7QbE.4Z-6@XyZ.zantaz.com,TC965,2005,6,18
dbank@element.local,5Dm._n9K8-WwFc@QA.zantaz.com,k_5Q.Sq2b8T-7.x@XyZ.zantaz.com,wikmpohsucxe@msn.com,Gr2.3-fL_xE4y9@QA.zantaz.com,TC966,2006,7,19
dbank@element.local,H_d85C.e-7pD9T@123.zantaz.com,2Hb-_x7W9Ap.-4L@QA.zantaz.com,wilberhelms@gindi.labch.com,P_w5mC8-E4.ftM3@123.zantaz.com,TC967,2007,8,20
dbank@element.local,E2127@zantaz.com,S.c2dD3-Z9_n-w5@123.zantaz.com,wilburnguyen@shegiwimethecojis.securecross.com,E2223@zantaz.com,TC968,2008,9,21
dbank@element.local,zB-3A.4f7Rx_L.6@abc.zantaz.com,E1520@zantaz.com,wild800@pacbell.net,Bo3-8K_et6J.R_7@abc.zantaz.com,TC969,2009,10,22
dbank@element.local,2Jk_-8Ze5Qj.Yy@XyZ.zantaz.com,B.b34xQ-A_a59kF@abc.zantaz.com,wileybishop@shezophostiruvuphi.domainsecurefirst.com,2m-M.Wf5Pc3_y.T@XyZ.zantaz.com,TC970,1990,11,23
dbank@element.local,So7_g9.A-jN2sB4@QA.zantaz.com,N.s6-e2G3_KpH8m@QA.zantaz.com,wilfordbrito@riresh.palkids.net,e.3PG8g-yQ_4.7X@QA.zantaz.com,TC971,1991,12,24
dbank@element.local,gW.92bG-Y_f7.z4@123.zantaz.com,aL_28.nJK4-d9_w@123.zantaz.com,wilfordksweeney_bk@beith.demon.co.uk,C_w5pR3.-xE4oH2@123.zantaz.com,TC972,1992,1,25
dbank@element.local,E2128@zantaz.com,E2145@zantaz.com,wilfordoverstreet@quokathapu.fallowed.net,E2224@zantaz.com,TC973,1993,2,26
dbank@element.local,9g_X.5RrN-t4.i2@abc.zantaz.com,Df3.5_eTjL-7_4S@abc.zantaz.com,wilford.sheets@vasulax.authenticgoodnews.net,fJ_9-i4LN.e8-b6@abc.zantaz.com,TC974,1994,3,27
dbank@element.local,P-f2.i7NA_g5sF6@123.zantaz.com,8Jy.-7NiHj6__3C@XyZ.zantaz.com,wilfredomaloney@vixand.interestingservices.com,z-3E.7AcD_r9.5B@XyZ.zantaz.com,TC975,1995,4,28
dbank@element.local,E1521@zantaz.com,Z.z57kL-G_p6fM3@QA.zantaz.com,willardadame@stile.crammedinformation.com,9Bw_Fx.84Ac-m2@QA.zantaz.com,TC976,1996,5,29
dbank@element.local,4Fz.Zp_76Kb-.2L@abc.zantaz.com,8o.W_Sc5Ej4-6_n@123.zantaz.com,willierader@bagure.orore.com,2Xo-y5_F8.YqQc@123.zantaz.com,TC977,1997,6,30
dbank@element.local,m-3AXz_4w.9SJ7b@XyZ.zantaz.com,E2146@zantaz.com,willykaceres@hotmail.com,E2225@zantaz.com,TC978,1998,7,18
dbank@element.local,8q.ZfM2_E7-y6mK@QA.zantaz.com,d.4H_Ta8y-3D6Y@abc.zantaz.com,wilmaheberlingkden@sg1archive.net,i_2A.Jj54f-SM-9@abc.zantaz.com,TC979,1999,8,19
dbank@element.local,M-b8o2.X7_JaAn@123.zantaz.com,Z_j89cX.B3-no-P@XyZ.zantaz.com,wilson8000@indiatimes.com,gB.5P7s-_aD8rE9@XyZ.zantaz.com,TC980,2000,9,20
dbank@element.local,E1522@zantaz.com,Zj9-.3Ap6y_Ro.B@QA.zantaz.com,wincent@birdowner.net,y.8A-2BfY_q45X@QA.zantaz.com,TC981,2001,10,21
dbank@element.local,Sd2_7N-o.kL5a3@abc.zantaz.com,Gc4.p7_A-tN3Z_6@123.zantaz.com,winnieshop888@yahoo.com.cn,3e.F-4CxJg8_j.G@123.zantaz.com,TC982,2002,11,22
dbank@element.local,N.w78cX-D_j93T@XyZ.zantaz.com,E2147@zantaz.com,winsome@alles-gute-zum-geburtstag.com,E2226@zantaz.com,TC983,2003,12,23
dbank@element.local,r_9Y6tN-.C7kS2x@QA.zantaz.com,pF.7_z3HyE-56.b@abc.zantaz.com,wintermute@freeside.org,7Qr.N_6jgB-9.k4@abc.zantaz.com,TC984,2004,1,24
dbank@element.local,Rq5-_Gx36.Je_Yk@123.zantaz.com,Qy8-3M_s.4kL9F@XyZ.zantaz.com,wizardoo@cern.ch,fB_48kD-.F5yz.R@XyZ.zantaz.com,TC985,2005,2,25
dbank@element.local,E1523@zantaz.com,7z_Bg.L2-D5o6.j@QA.zantaz.com,wjcobkfhlkql@fastemailer.com,4c_H-Tf7z.9W.Nr@QA.zantaz.com,TC986,2006,3,26
dbank@element.local,4Rj_m3.E5Yx-i.D@abc.zantaz.com,Tg2._6CeiR-45dJ@123.zantaz.com,wjdbelknikhf@pediatrician.com,9i_DS-5w6Gb.A.7@123.zantaz.com,TC987,2007,4,27
dbank@element.local,3Dz_Yc-8.F6pS5g@XyZ.zantaz.com,E2148@zantaz.com,wjraobaxra@hotmail.com,E2227@zantaz.com,TC988,2008,5,28
dbank@element.local,E.b5eD6_H3-zj-P@QA.zantaz.com,oY.2-m8DaS_9.7N@abc.zantaz.com,wjzvq@accessus.net,kH-6_b9B7Pz.-a4@abc.zantaz.com,TC989,2009,6,29
dbank@element.local,t-2DT6o_.cA7N-4@123.zantaz.com,M.b2-g8HX7_x4.j@XyZ.zantaz.com,w.wallaby@normal.berzerq.org,i-9L.3Ngc_7E6Z@XyZ.zantaz.com,TC990,1990,7,30
dbank@element.local,E1524@zantaz.com,8t_QF6x-.K9r7sS@QA.zantaz.com,w.wallaby@testdomain1.digitalsafe.net,3Hr-_8RbW.a2c6@QA.zantaz.com,TC991,1991,8,1
dbank@element.local,2Cs._f9FJ4-y_n5@abc.zantaz.com,Fb2_.6LzG-k37eD@123.zantaz.com,yonderboy.lupus@freeside.org,3w_B.Dg7Fe9-.Xj@123.zantaz.com,TC992,1992,9,2
dbank@element.local,6g-ZW2k._yX49.x@XyZ.zantaz.com,E2149@zantaz.com,yonderboy.lupus@testdomain1.digitalsafe.net,E2228@zantaz.com,TC993,1993,10,3
dbank@element.local,tA-38_oJXz2.b6@QA.zantaz.com,Jo8.m6-KP_t5.x4@abc.zantaz.com,zabellg@MorganStanley.com,Dm4.8Y-pF_e93B@abc.zantaz.com,TC994,1994,11,4
dbank@element.local,Q-e8.c4CsY_2-9W@123.zantaz.com,Hn8.6-aXtA_7.e3@XyZ.zantaz.com,zabellg@ms.com,W.c7m2_K-tH68Y@XyZ.zantaz.com,TC995,1995,12,5
dbank@element.local,E1525@zantaz.com,Rr4-2_xJW3.e8_a@QA.zantaz.com,zantaz@testdomain1.digitalsafe.net,E.p2mA5-4b_Xr_P@QA.zantaz.com,TC996,1996,1,6
dbank@element.local,kE_4F-5f.zN8Y6b@abc.zantaz.com,bY.3Z4s_7t-L.Hk@123.zantaz.com,zjavier_1@normal.berzerq.org,Az9.c_M5Wf8-t-K@123.zantaz.com,TC997,1997,2,7
